"","X","id","time","MAX_DEP"
"1109",25022,38,2015-09-18 12:18:00,3.89182029811063
"1110",25023,38,2015-09-18 12:26:00,3.89182029811063
"1111",25024,38,2015-09-18 15:47:00,3.89182029811063
"1112",25025,38,2015-09-18 15:54:00,3.89182029811063
"1113",25026,38,2015-09-18 16:00:00,3.89182029811063
"1114",25027,38,2015-09-18 16:27:00,3.89182029811063
"1115",25028,38,2015-09-18 16:34:00,3.89182029811063
"1116",25029,38,2015-09-18 16:40:00,3.89182029811063
"1117",25030,38,2015-09-18 18:41:00,3.89182029811063
"1118",25031,38,2015-09-18 18:47:00,3.89182029811063
"1119",25032,38,2015-09-18 18:53:00,3.89182029811063
"1120",25033,38,2015-09-18 18:59:00,3.89182029811063
"1121",25034,38,2015-09-18 19:05:00,3.89182029811063
"1122",25035,38,2015-09-18 19:11:00,3.89182029811063
"1123",25036,38,2015-09-18 20:27:00,3.89182029811063
"1124",25037,38,2015-09-18 20:33:00,3.89182029811063
"1125",25038,38,2015-09-18 20:39:00,3.89182029811063
"1126",25039,38,2015-09-18 21:19:00,3.89182029811063
"1127",25040,38,2015-09-18 21:25:00,3.89182029811063
"1128",25041,38,2015-09-18 21:31:00,3.89182029811063
"1129",25042,38,2015-09-18 21:37:00,3.89182029811063
"1130",25043,38,2015-09-18 21:43:00,3.89182029811063
"1131",25044,38,2015-09-18 21:49:00,3.89182029811063
"1132",25045,38,2015-09-18 21:55:00,3.89182029811063
"1133",25046,38,2015-09-18 22:01:00,3.89182029811063
"1134",25047,38,2015-09-18 22:07:00,3.89182029811063
"1135",25048,38,2015-09-18 22:46:00,3.89182029811063
"1136",25049,38,2015-09-18 22:52:00,3.89182029811063
"1137",25050,38,2015-09-18 22:58:00,3.89182029811063
"1138",25051,38,2015-09-18 23:40:00,3.89182029811063
"1139",25052,38,2015-09-18 23:46:00,3.89182029811063
"1140",25053,38,2015-09-18 23:52:00,3.89182029811063
"1141",25054,38,2015-09-18 23:58:00,3.89182029811063
"1142",25055,38,2015-09-19 00:04:00,3.89182029811063
"1143",25056,38,2015-09-19 00:10:00,3.89182029811063
"1144",25057,38,2015-09-19 02:01:00,3.89182029811063
"1145",25058,38,2015-09-19 02:07:00,3.89182029811063
"1146",25059,38,2015-09-19 02:13:00,3.89182029811063
"1147",25060,38,2015-09-19 02:18:00,3.89182029811063
"1148",25061,38,2015-09-19 02:23:00,3.89182029811063
"1149",25063,38,2015-09-19 02:29:00,3.89182029811063
"1150",25064,38,2015-09-19 02:34:00,3.89182029811063
"1151",25065,38,2015-09-19 02:40:00,3.89182029811063
"1152",25066,38,2015-09-19 03:35:00,3.89182029811063
"1153",25067,38,2015-09-19 03:40:00,3.89182029811063
"1154",25068,38,2015-09-19 03:46:00,3.89182029811063
"1155",25069,38,2015-09-19 03:51:00,3.89182029811063
"1156",25070,38,2015-09-19 03:57:00,3.89182029811063
"1157",25071,38,2015-09-19 04:02:00,3.89182029811063
"1158",25072,38,2015-09-19 04:23:00,3.89182029811063
"1159",25073,38,2015-09-19 04:29:00,3.89182029811063
"1160",25074,38,2015-09-19 04:35:00,3.89182029811063
"1161",25075,38,2015-09-19 11:13:00,3.89182029811063
"1162",25076,38,2015-09-19 11:22:00,3.89182029811063
"1163",25077,38,2015-09-19 11:31:00,3.89182029811063
"1164",25078,38,2015-09-19 13:03:00,3.89182029811063
"1165",25079,38,2015-09-19 13:12:00,3.89182029811063
"1166",25080,38,2015-09-19 13:21:00,3.89182029811063
"1167",25081,38,2015-09-19 13:29:00,3.89182029811063
"1168",25082,38,2015-09-19 13:37:00,3.89182029811063
"1169",25083,38,2015-09-19 13:45:00,3.89182029811063
"1170",25084,38,2015-09-19 13:52:00,3.89182029811063
"1171",25085,38,2015-09-19 14:00:00,3.89182029811063
"1172",25086,38,2015-09-19 14:08:00,3.89182029811063
"1173",25087,38,2015-09-19 17:05:00,3.89182029811063
"1174",25088,38,2015-09-19 17:11:00,2.484906649788
"1175",25089,38,2015-09-19 17:13:00,3.89182029811063
"1176",25090,38,2015-09-19 17:19:00,3.89182029811063
"1177",25091,38,2015-09-19 17:25:00,3.89182029811063
"1178",25092,38,2015-09-19 17:31:00,3.89182029811063
"1179",25093,38,2015-09-19 18:56:00,3.89182029811063
"1180",25094,38,2015-09-19 19:02:00,3.89182029811063
"1181",25095,38,2015-09-19 19:08:00,3.89182029811063
"1182",25096,38,2015-09-19 19:49:00,3.89182029811063
"1183",25097,38,2015-09-19 19:55:00,3.89182029811063
"1184",25098,38,2015-09-19 20:01:00,3.89182029811063
"1185",25099,38,2015-09-19 20:59:00,3.89182029811063
"1186",25100,38,2015-09-19 21:05:00,3.89182029811063
"1187",25101,38,2015-09-19 21:11:00,3.89182029811063
"1188",25102,38,2015-09-19 21:52:00,3.89182029811063
"1189",25103,38,2015-09-19 21:58:00,3.89182029811063
"1190",25104,38,2015-09-19 22:03:00,3.89182029811063
"1191",25105,38,2015-09-19 22:09:00,3.89182029811063
"1192",25106,38,2015-09-19 22:15:00,3.89182029811063
"1193",25107,38,2015-09-19 22:21:00,3.89182029811063
"1194",25108,38,2015-09-19 23:16:00,3.89182029811063
"1195",25109,38,2015-09-19 23:21:00,3.89182029811063
"1196",25110,38,2015-09-19 23:27:00,3.89182029811063
"1197",25111,38,2015-09-19 23:33:00,3.89182029811063
"1198",25112,38,2015-09-19 23:38:00,3.89182029811063
"1199",25113,38,2015-09-19 23:44:00,3.89182029811063
"1200",25114,38,2015-09-19 23:49:00,3.89182029811063
"1201",25115,38,2015-09-19 23:55:00,3.89182029811063
"1202",25116,38,2015-09-20 00:00:00,3.89182029811063
"1203",25117,38,2015-09-20 00:06:00,3.89182029811063
"1204",25118,38,2015-09-20 00:11:00,3.89182029811063
"1205",25119,38,2015-09-20 00:17:00,3.89182029811063
"1206",25120,38,2015-09-20 00:23:00,3.89182029811063
"1207",25121,38,2015-09-20 00:28:00,3.89182029811063
"1208",25122,38,2015-09-20 00:34:00,3.89182029811063
"1209",25123,38,2015-09-20 01:12:00,3.89182029811063
"1210",25124,38,2015-09-20 01:18:00,3.89182029811063
"1211",25125,38,2015-09-20 01:23:00,3.89182029811063
"1212",25126,38,2015-09-20 01:29:00,3.89182029811063
"1213",25127,38,2015-09-20 01:34:00,3.89182029811063
"1214",25128,38,2015-09-20 01:40:00,3.89182029811063
"1215",25129,38,2015-09-20 01:46:00,3.89182029811063
"1216",25130,38,2015-09-20 01:51:00,3.89182029811063
"1217",25131,38,2015-09-20 01:57:00,3.89182029811063
"1218",25132,38,2015-09-20 02:14:00,3.89182029811063
"1219",25133,38,2015-09-20 02:20:00,3.89182029811063
"1220",25134,38,2015-09-20 02:30:00,4.87519732320115
"1221",25135,38,2015-09-20 02:53:00,3.89182029811063
"1222",25136,38,2015-09-20 02:58:00,3.89182029811063
"1223",25137,38,2015-09-20 03:04:00,3.89182029811063
"1224",25138,38,2015-09-20 03:09:00,3.89182029811063
"1225",25139,38,2015-09-20 03:14:00,3.89182029811063
"1226",25140,38,2015-09-20 03:20:00,3.89182029811063
"1227",25141,38,2015-09-20 03:43:00,3.89182029811063
"1228",25142,38,2015-09-20 03:48:00,3.89182029811063
"1229",25143,38,2015-09-20 03:53:00,3.89182029811063
"1230",25144,38,2015-09-20 05:37:00,3.89182029811063
"1231",25146,38,2015-09-20 05:44:00,1.38629436111989
"1232",25147,38,2015-09-20 06:20:00,3.89182029811063
"1233",25148,38,2015-09-20 06:25:00,3.89182029811063
"1234",25149,38,2015-09-20 07:10:00,3.89182029811063
"1235",25150,38,2015-09-20 07:15:00,3.89182029811063
"1236",25151,38,2015-09-20 07:21:00,3.89182029811063
"1237",25152,38,2015-09-20 07:27:00,3.89182029811063
"1238",25153,38,2015-09-20 07:33:00,3.89182029811063
"1239",25154,38,2015-09-20 07:40:00,3.89182029811063
"1240",25155,38,2015-09-20 07:46:00,3.89182029811063
"1241",25156,38,2015-09-20 07:52:00,3.89182029811063
"1242",25157,38,2015-09-20 07:59:00,3.89182029811063
"1243",25158,38,2015-09-20 08:05:00,3.89182029811063
"1244",25160,38,2015-09-20 08:14:00,3.89182029811063
"1245",25162,38,2015-09-20 10:31:00,3.89182029811063
"1246",25163,38,2015-09-20 10:40:00,3.89182029811063
"1247",25164,38,2015-09-20 10:49:00,3.89182029811063
"1248",25165,38,2015-09-20 10:58:00,3.89182029811063
"1249",25166,38,2015-09-20 11:07:00,3.89182029811063
"1250",25167,38,2015-09-20 11:16:00,3.89182029811063
"1251",25168,38,2015-09-20 11:24:00,3.89182029811063
"1252",25169,38,2015-09-20 11:34:00,3.89182029811063
"1253",25170,38,2015-09-20 11:42:00,3.89182029811063
"1254",25171,38,2015-09-20 14:08:00,3.80666248977032
"1255",25172,38,2015-09-20 14:15:00,3.80666248977032
"1256",25173,38,2015-09-20 14:22:00,3.80666248977032
"1257",25174,38,2015-09-20 14:29:00,3.80666248977032
"1258",25175,38,2015-09-20 14:36:00,1.79175946922805
"1259",25176,38,2015-09-20 14:39:00,2.30258509299405
"1260",25178,38,2015-09-20 14:41:00,3.80666248977032
"1261",25179,38,2015-09-20 14:49:00,3.80666248977032
"1262",25180,38,2015-09-20 14:56:00,3.80666248977032
"1263",25183,38,2015-09-20 15:14:00,3.80666248977032
"1264",25184,38,2015-09-20 15:21:00,3.80666248977032
"1265",25185,38,2015-09-20 15:28:00,3.80666248977032
"1266",25186,38,2015-09-20 16:34:00,3.80666248977032
"1267",25187,38,2015-09-20 16:41:00,3.80666248977032
"1268",25188,38,2015-09-20 16:47:00,3.80666248977032
"1269",25189,38,2015-09-20 16:53:00,3.80666248977032
"1270",25190,38,2015-09-20 17:00:00,3.80666248977032
"1271",25191,38,2015-09-20 17:06:00,3.80666248977032
"1272",25192,38,2015-09-20 17:32:00,3.80666248977032
"1273",25193,38,2015-09-20 17:38:00,3.80666248977032
"1274",25194,38,2015-09-20 17:44:00,3.80666248977032
"1275",25195,38,2015-09-20 19:57:00,3.80666248977032
"1276",25196,38,2015-09-20 20:03:00,3.80666248977032
"1277",25197,38,2015-09-20 20:09:00,3.80666248977032
"1278",25198,38,2015-09-20 20:15:00,3.80666248977032
"1279",25199,38,2015-09-20 20:21:00,3.80666248977032
"1280",25200,38,2015-09-20 20:27:00,3.80666248977032
"1281",25201,38,2015-09-20 20:32:00,3.80666248977032
"1282",25202,38,2015-09-20 20:38:00,3.80666248977032
"1283",25203,38,2015-09-20 20:44:00,3.80666248977032
"1284",25204,38,2015-09-20 21:24:00,3.89182029811063
"1285",25205,38,2015-09-20 21:30:00,3.89182029811063
"1286",25206,38,2015-09-20 21:35:00,3.89182029811063
"1287",25207,38,2015-09-20 22:48:00,3.89182029811063
"1288",25208,38,2015-09-20 22:53:00,3.89182029811063
"1289",25209,38,2015-09-20 22:58:00,3.89182029811063
"1290",25210,38,2015-09-20 23:04:00,3.89182029811063
"1291",25211,38,2015-09-20 23:09:00,3.89182029811063
"1292",25212,38,2015-09-20 23:15:00,3.89182029811063
"1293",25213,38,2015-09-20 23:21:00,3.89182029811063
"1294",25214,38,2015-09-20 23:26:00,3.89182029811063
"1295",25215,38,2015-09-20 23:31:00,3.89182029811063
"1296",25216,38,2015-09-20 23:36:00,3.89182029811063
"1297",25217,38,2015-09-20 23:41:00,3.89182029811063
"1298",25218,38,2015-09-20 23:47:00,3.89182029811063
"1299",25219,38,2015-09-20 23:53:00,3.89182029811063
"1300",25220,38,2015-09-20 23:58:00,3.89182029811063
"1301",25221,38,2015-09-21 00:03:00,3.89182029811063
"1302",25222,38,2015-09-21 00:59:00,3.89182029811063
"1303",25223,38,2015-09-21 01:04:00,3.89182029811063
"1304",25224,38,2015-09-21 01:10:00,3.89182029811063
"1305",25225,38,2015-09-21 01:31:00,3.89182029811063
"1306",25226,38,2015-09-21 01:36:00,3.89182029811063
"1307",25227,38,2015-09-21 01:42:00,3.89182029811063
"1308",25228,38,2015-09-21 01:47:00,3.89182029811063
"1309",25229,38,2015-09-21 01:52:00,3.89182029811063
"1310",25230,38,2015-09-21 01:58:00,3.89182029811063
"1311",25231,38,2015-09-21 02:03:00,3.89182029811063
"1312",25232,38,2015-09-21 02:08:00,3.89182029811063
"1313",25233,38,2015-09-21 02:14:00,3.89182029811063
"1314",25234,38,2015-09-21 04:31:00,3.89182029811063
"1315",25235,38,2015-09-21 04:36:00,3.89182029811063
"1316",25236,38,2015-09-21 04:39:00,3.89182029811063
"1317",25243,38,2015-09-21 05:43:00,3.89182029811063
"1318",25244,38,2015-09-21 05:47:00,3.89182029811063
"1319",25245,38,2015-09-21 05:51:00,3.89182029811063
"1320",25246,38,2015-09-21 06:12:00,3.89182029811063
"1321",25247,38,2015-09-21 06:17:00,3.89182029811063
"1322",25248,38,2015-09-21 06:23:00,3.89182029811063
"1323",25249,38,2015-09-21 06:45:00,3.89182029811063
"1324",25251,38,2015-09-21 06:51:00,3.89182029811063
"1325",25252,38,2015-09-21 09:33:00,3.89182029811063
"1326",25253,38,2015-09-21 09:41:00,3.89182029811063
"1327",25254,38,2015-09-21 09:50:00,3.89182029811063
"1328",25255,38,2015-09-21 10:46:00,3.89182029811063
"1329",25256,38,2015-09-21 10:54:00,3.89182029811063
"1330",25257,38,2015-09-21 11:02:00,3.89182029811063
"1331",25258,38,2015-09-21 11:10:00,3.89182029811063
"1332",25259,38,2015-09-21 11:18:00,3.89182029811063
"1333",25260,38,2015-09-21 11:26:00,3.89182029811063
"1334",25261,38,2015-09-21 17:51:00,3.89182029811063
"1335",25262,38,2015-09-21 17:57:00,3.97029191355212
"1336",25263,38,2015-09-21 18:03:00,3.97029191355212
"1337",25264,38,2015-09-21 19:01:00,3.97029191355212
"1338",25265,38,2015-09-21 19:06:00,3.97029191355212
"1339",25266,38,2015-09-21 19:12:00,3.97029191355212
"1340",25267,38,2015-09-21 20:59:00,3.97029191355212
"1341",25268,38,2015-09-21 21:04:00,3.97029191355212
"1342",25269,38,2015-09-21 21:10:00,3.97029191355212
"1343",25270,38,2015-09-21 21:15:00,3.97029191355212
"1344",25271,38,2015-09-21 21:21:00,3.97029191355212
"1345",25272,38,2015-09-21 21:26:00,3.97029191355212
"1346",25273,38,2015-09-21 21:31:00,3.97029191355212
"1347",25274,38,2015-09-21 21:37:00,3.97029191355212
"1348",25275,38,2015-09-21 21:42:00,3.97029191355212
"1349",25276,38,2015-09-21 21:47:00,3.97029191355212
"1350",25277,38,2015-09-21 21:53:00,3.97029191355212
"1351",25278,38,2015-09-21 21:58:00,3.97029191355212
"1352",25279,38,2015-09-21 22:37:00,3.97029191355212
"1353",25280,38,2015-09-21 22:43:00,3.97029191355212
"1354",25281,38,2015-09-21 22:49:00,3.97029191355212
"1355",25282,38,2015-09-22 02:20:00,3.89182029811063
"1356",25283,38,2015-09-22 02:26:00,3.89182029811063
"1357",25284,38,2015-09-22 02:31:00,3.89182029811063
"1358",25285,38,2015-09-22 03:09:00,3.97029191355212
"1359",25286,38,2015-09-22 03:14:00,3.89182029811063
"1360",25287,38,2015-09-22 03:19:00,3.97029191355212
"1361",25288,38,2015-09-22 03:25:00,3.89182029811063
"1362",25289,38,2015-09-22 03:30:00,3.89182029811063
"1363",25290,38,2015-09-22 03:36:00,3.89182029811063
"1364",25291,38,2015-09-22 03:58:00,3.89182029811063
"1365",25292,38,2015-09-22 04:04:00,3.89182029811063
"1366",25293,38,2015-09-22 04:09:00,3.89182029811063
"1367",25294,38,2015-09-22 04:15:00,3.89182029811063
"1368",25295,38,2015-09-22 04:21:00,3.89182029811063
"1369",25296,38,2015-09-22 04:26:00,3.89182029811063
"1370",25297,38,2015-09-22 04:48:00,3.89182029811063
"1371",25298,38,2015-09-22 04:54:00,3.89182029811063
"1372",25299,38,2015-09-22 04:59:00,3.89182029811063
"1373",25300,38,2015-09-22 05:05:00,3.89182029811063
"1374",25301,38,2015-09-22 05:10:00,3.89182029811063
"1375",25302,38,2015-09-22 05:16:00,3.89182029811063
"1376",25303,38,2015-09-22 05:22:00,3.89182029811063
"1377",25304,38,2015-09-22 05:28:00,3.89182029811063
"1378",25305,38,2015-09-22 05:33:00,3.97029191355212
"1379",25306,38,2015-09-22 12:36:00,3.89182029811063
"1380",25307,38,2015-09-22 12:42:00,3.89182029811063
"1381",25308,38,2015-09-22 12:50:00,3.89182029811063
"1382",25309,38,2015-09-22 12:59:00,3.89182029811063
"1383",25310,38,2015-09-22 13:07:00,3.89182029811063
"1384",25311,38,2015-09-22 13:15:00,3.89182029811063
"1385",25312,38,2015-09-22 15:25:00,3.89182029811063
"1386",25313,38,2015-09-22 15:32:00,3.89182029811063
"1387",25314,38,2015-09-22 15:39:00,3.89182029811063
"1388",25315,38,2015-09-22 15:47:00,3.89182029811063
"1389",25316,38,2015-09-22 15:54:00,3.89182029811063
"1390",25317,38,2015-09-22 16:01:00,3.89182029811063
"1391",25318,38,2015-09-22 16:08:00,3.89182029811063
"1392",25319,38,2015-09-22 16:16:00,3.89182029811063
"1393",25320,38,2015-09-22 16:23:00,3.89182029811063
"1394",25321,38,2015-09-22 16:51:00,3.89182029811063
"1395",25322,38,2015-09-22 16:57:00,3.89182029811063
"1396",25323,38,2015-09-22 17:03:00,3.89182029811063
"1397",25324,38,2015-09-22 22:34:00,3.89182029811063
"1398",25325,38,2015-09-22 22:38:00,3.89182029811063
"1399",25326,38,2015-09-22 22:45:00,3.89182029811063
"1400",25327,38,2015-09-23 09:07:00,3.89182029811063
"1401",25328,38,2015-09-23 09:14:00,3.89182029811063
"1402",25329,38,2015-09-23 09:21:00,3.89182029811063
"1403",25330,38,2015-09-23 09:28:00,3.89182029811063
"1404",25331,38,2015-09-23 09:35:00,3.89182029811063
"1405",25332,38,2015-09-23 09:42:00,3.89182029811063
"1406",25333,38,2015-09-23 14:46:00,3.89182029811063
"1407",25334,38,2015-09-23 14:54:00,3.89182029811063
"1408",25335,38,2015-09-23 15:03:00,3.89182029811063
"1409",25336,38,2015-09-23 15:12:00,3.89182029811063
"1410",25337,38,2015-09-23 15:21:00,3.89182029811063
"1411",25338,38,2015-09-23 15:29:00,3.89182029811063
"1412",25339,38,2015-09-23 18:15:00,3.89182029811063
"1413",25340,38,2015-09-23 18:21:00,3.89182029811063
"1414",25341,38,2015-09-23 18:27:00,3.89182029811063
"1415",25342,38,2015-09-23 19:08:00,3.89182029811063
"1416",25343,38,2015-09-23 19:13:00,3.89182029811063
"1417",25344,38,2015-09-23 19:19:00,3.89182029811063
"1418",25345,38,2015-09-23 19:26:00,3.89182029811063
"1419",25346,38,2015-09-23 19:31:00,3.89182029811063
"1420",25347,38,2015-09-23 19:37:00,3.89182029811063
"1421",25348,38,2015-09-23 19:43:00,3.89182029811063
"1422",25349,38,2015-09-23 19:49:00,3.89182029811063
"1423",25350,38,2015-09-23 19:55:00,3.89182029811063
"1424",25351,38,2015-09-23 20:34:00,3.89182029811063
"1425",25352,38,2015-09-23 20:40:00,3.89182029811063
"1426",25353,38,2015-09-23 20:45:00,3.89182029811063
"1427",25354,38,2015-09-23 23:05:00,3.89182029811063
"1428",25355,38,2015-09-23 23:10:00,3.89182029811063
"1429",25356,38,2015-09-23 23:16:00,3.89182029811063
"1430",25357,38,2015-09-23 23:38:00,3.89182029811063
"1431",25358,38,2015-09-23 23:44:00,3.89182029811063
"1432",25359,38,2015-09-23 23:50:00,3.89182029811063
"1433",25360,38,2015-09-24 00:13:00,3.89182029811063
"1434",25361,38,2015-09-24 00:19:00,3.89182029811063
"1435",25362,38,2015-09-24 00:25:00,3.89182029811063
"1436",25363,38,2015-09-24 00:31:00,3.89182029811063
"1437",25364,38,2015-09-24 00:37:00,3.89182029811063
"1438",25365,38,2015-09-24 00:43:00,3.89182029811063
"1439",25367,38,2015-09-24 04:15:00,3.89182029811063
"1440",25368,38,2015-09-24 04:20:00,3.89182029811063
"1441",25369,38,2015-09-24 04:44:00,3.89182029811063
"1442",25370,38,2015-09-24 04:50:00,3.89182029811063
"1443",25371,38,2015-09-24 04:56:00,3.89182029811063
"1444",25372,38,2015-09-24 05:21:00,3.89182029811063
"1445",25373,38,2015-09-24 05:27:00,3.97029191355212
"1446",25374,38,2015-09-24 05:34:00,3.97029191355212
"1447",25375,38,2015-09-24 05:40:00,3.97029191355212
"1448",25376,38,2015-09-24 05:45:00,3.97029191355212
"1449",25377,38,2015-09-24 05:51:00,3.97029191355212
"1450",25378,38,2015-09-24 05:57:00,3.97029191355212
"1451",25379,38,2015-09-24 06:02:00,3.97029191355212
"1452",25380,38,2015-09-24 06:08:00,3.97029191355212
"1453",25381,38,2015-09-24 06:31:00,3.97029191355212
"1454",25382,38,2015-09-24 06:37:00,3.97029191355212
"1455",25383,38,2015-09-24 06:44:00,3.97029191355212
"1456",25384,38,2015-09-24 08:06:00,3.89182029811063
"1457",25385,38,2015-09-24 08:13:00,3.89182029811063
"1458",25386,38,2015-09-24 08:20:00,3.89182029811063
"1459",25387,38,2015-09-24 08:38:00,3.80666248977032
"1460",25388,38,2015-09-24 08:43:00,3.49650756146648
"1461",25389,38,2015-09-24 08:48:00,3.3322045101752
"1462",25390,38,2015-09-24 10:07:00,3.89182029811063
"1463",25391,38,2015-09-24 10:13:00,3.89182029811063
"1464",25392,38,2015-09-24 10:20:00,3.89182029811063
"1465",25393,38,2015-09-24 12:52:00,3.89182029811063
"1466",25394,38,2015-09-24 12:59:00,3.97029191355212
"1467",25395,38,2015-09-24 13:06:00,3.97029191355212
